epoch,train_loss,val_loss
0,67,0.17294144733198757,0.22305789589881897
0,68,0.17252900682646652,0.21652817726135254
0,69,0.17127790430496478,0.21745256582895914
0,70,0.17127537213522812,0.21111051241556802
0,71,0.17114753764251184,0.2177772025267283
0,72,0.17101512797947588,0.21983099977175394
0,73,0.1690118651965569,0.2286549210548401
0,74,0.17045306234524168,0.2072498897711436
0,75,0.1680555703311131,0.2134780486424764
0,76,0.16647192527507915,0.20807448029518127
0,77,0.16542284961404471,0.21596180399258932
0,78,0.1654125637021558,0.22629107038180032
0,79,0.1661530969471767,0.20783944924672446
0,80,0.16491377970267987,0.22510573267936707
0,81,0.1646264925085265,0.22179742654164633
0,82,0.16352601400737105,0.2231605350971222
0,83,0.1623934692349927,0.2101670205593109
0,84,0.16219365082938095,0.20904033382733664
0,85,0.160221122462174,0.21436718106269836
0,86,0.15965240988238105,0.21869277954101562
0,87,0.16114316212719884,0.21457805236180624
0,88,0.15831151707419033,0.22692513465881348
0,89,0.15799235681007648,0.20748432477315268
0,90,0.1593757138170045,0.21090157826741537
0,91,0.15577601667108207,0.2071435252825419
0,92,0.1573765185372583,0.205431600411733
0,93,0.15560068035947866,0.20695942640304565
0,94,0.15482458986085038,0.21846672892570496
0,95,0.1539733492094895,0.20397899548212686
0,96,0.15489514326227122,0.22446117798487344
0,97,0.15225423512787656,0.21504871050516763
0,98,0.15372499412503735,0.21539815266927084
0,99,0.15151287050082765,0.2178489069143931
0,100,0.15085844233118254,0.22084943453470865
0,101,0.15094907735956126,0.21155609687169394
0,102,0.15079233255879632,0.20916796724001566
0,103,0.1483243416095602,0.20874708890914917
0,104,0.14715536298422977,0.2102979818979899
0,105,0.14708697384801403,0.20589056611061096
0,106,0.14524359538637358,0.21939510107040405
0,107,0.14763188156588325,0.20293951034545898
0,108,0.14478170357901474,0.20548235376675925
0,109,0.14231674938366332,0.2115689218044281
0,110,0.14469723865903658,0.21687914927800497
0,111,0.144842693517948,0.21028989553451538
0,112,0.14359642102800566,0.21897852420806885
0,113,0.14141925141729159,0.2201845347881317
0,114,0.14072886828718514,0.21388405561447144
0,115,0.13999668483076425,0.22100696961085
0,116,0.14006923601545138,0.20961719751358032
0,117,0.1378623185486629,0.22596241037050882
0,118,0.1391822942372026,0.21836638450622559
0,119,0.13919069849211593,0.22385028998057047
0,120,0.14041073466169424,0.212838480869929
0,121,0.1357688482465415,0.21775372823079428
0,122,0.13574313398065238,0.22340935468673706
0,123,0.13851673130331368,0.2154743770758311
0,124,0.13308271354642406,0.2132993737856547
0,125,0.13491601368476605,0.21490089098612467
0,126,0.13429321605583716,0.2052223285039266
0,127,0.13267164497539916,0.22709002097447714
